2025-12-29 23:14:05,349 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 7, 20)
2025-12-29 23:14:05,355 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3344, 511) localPos=PyQt5.QtCore.QPoint(3344, 511)
2025-12-29 23:14:05,358 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 9, 27)
2025-12-29 23:14:05,372 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3356, 530) localPos=PyQt5.QtCore.QPoint(3356, 530)
2025-12-29 23:14:05,375 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 21, 46)
2025-12-29 23:14:05,380 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3367, 554) localPos=PyQt5.QtCore.QPoint(3367, 554)
2025-12-29 23:14:05,382 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 32, 70)
2025-12-29 23:14:05,388 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3382, 590) localPos=PyQt5.QtCore.QPoint(3382, 590)
2025-12-29 23:14:05,391 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 47, 106)
2025-12-29 23:14:05,400 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3388, 605) localPos=PyQt5.QtCore.QPoint(3388, 605)
2025-12-29 23:14:05,402 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 53, 121)
2025-12-29 23:14:05,414 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3395, 621) localPos=PyQt5.QtCore.QPoint(3395, 621)
2025-12-29 23:14:05,418 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 60, 137)
2025-12-29 23:14:05,425 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3419, 680) localPos=PyQt5.QtCore.QPoint(3419, 680)
2025-12-29 23:14:05,428 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 84, 196)
2025-12-29 23:14:05,433 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3426, 695) localPos=PyQt5.QtCore.QPoint(3426, 695)
2025-12-29 23:14:05,436 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 91, 211)
2025-12-29 23:14:05,444 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3443, 731) localPos=PyQt5.QtCore.QPoint(3443, 731)
2025-12-29 23:14:05,447 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 108, 247)
2025-12-29 23:14:05,458 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3467, 772) localPos=PyQt5.QtCore.QPoint(3467, 772)
2025-12-29 23:14:05,462 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 132, 288)
2025-12-29 23:14:05,470 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3472, 781) localPos=PyQt5.QtCore.QPoint(3472, 781)
2025-12-29 23:14:05,470 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3474, 786) localPos=PyQt5.QtCore.QPoint(3474, 786)
2025-12-29 23:14:05,473 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 139, 302)
2025-12-29 23:14:05,480 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3478, 791) localPos=PyQt5.QtCore.QPoint(3478, 791)
2025-12-29 23:14:05,483 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 143, 307)
2025-12-29 23:14:05,490 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3479, 792) localPos=PyQt5.QtCore.QPoint(3479, 792)
2025-12-29 23:14:05,493 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 144, 308)
2025-12-29 23:14:05,506 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(3480, 794) localPos=PyQt5.QtCore.QPoint(3480, 794)
2025-12-29 23:14:05,511 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 145, 310)
2025-12-29 23:14:05,524 [INFO] mouseReleaseEvent: button=1 globalPos=PyQt5.QtCore.QPoint(3480, 794) localPos=PyQt5.QtCore.QPoint(3480, 794) dragging=True
2025-12-29 23:14:05,525 [INFO] end draw: start PyQt5.QtCore.QPoint(3336, 485), end PyQt5.QtCore.QPoint(3480, 794)
2025-12-29 23:14:05,531 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(3336, 485, 145, 310)
2025-12-29 23:14:05,972 [INFO] mousePressEvent: button=1 globalPos=PyQt5.QtCore.QPoint(3449, 524) localPos=PyQt5.QtCore.QPoint(3449, 524)
2025-12-29 23:14:06,068 [INFO] mouseReleaseEvent: button=1 globalPos=PyQt5.QtCore.QPoint(3449, 524) localPos=PyQt5.QtCore.QPoint(3449, 524) dragging=True
2025-12-29 23:14:06,068 [INFO] end draw: start PyQt5.QtCore.QPoint(3449, 524), end PyQt5.QtCore.QPoint(3449, 524)
2025-12-29 23:14:07,532 [INFO] mousePressEvent: button=1 globalPos=PyQt5.QtCore.QPoint(2202, 28) localPos=PyQt5.QtCore.QPoint(2202, 28)
2025-12-29 23:14:07,595 [INFO] mouseMoveEvent while dragging: globalPos=PyQt5.QtCore.QPoint(2201, 28) localPos=PyQt5.QtCore.QPoint(2201, 28)
2025-12-29 23:14:07,597 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(2202, 28, 0, 1)
2025-12-29 23:14:07,644 [INFO] mouseReleaseEvent: button=1 globalPos=PyQt5.QtCore.QPoint(2201, 28) localPos=PyQt5.QtCore.QPoint(2201, 28) dragging=True
2025-12-29 23:14:07,644 [INFO] end draw: start PyQt5.QtCore.QPoint(2202, 28), end PyQt5.QtCore.QPoint(2201, 28)
2025-12-29 23:14:07,647 [INFO] paintEvent: drawing rect PyQt5.QtCore.QRect(2202, 28, 0, 1)
2025-12-29 23:14:08,460 [INFO] Key pressed: Key.esc
2025-12-29 23:14:08,460 [INFO] ESC pressed: quitting
2025-12-29 23:14:08,461 [INFO] Quit requested via hotkey
2025-12-29 23:14:08,462 [INFO] Qt event loop exited with code 0
2025-12-29 23:14:08,462 [INFO] Global hotkeys listener stopped
